StreetAddress,City,ZipCode,CountryFull
"Schoenebergerstrasse 81",Werdau,08402,Germany
"Ruschestrasse 87",Stendal,39566,Germany
"Paul-Nevermann-Platz 48",Grettstadt,97508,Germany
"Luetzowplatz 28",Trimport,54636,Germany
"Luckenwalder Strasse 40",Langlingen,29364,Germany
"Schönhauser Allee 85","Villingen-Schwenningen Mühlhausen",78056,Germany
"Jahnstrasse 46",Kirchseeon,85611,Germany
"Grolmanstraße 53","Bremen Neue Vahr Südost",28329,Germany
"Kantstraße 72",Meiningen,98602,Germany
"Potsdamer Platz 33",Großmehring,85098,Germany
"Invalidenstrasse 32","Neustadt an der Weinstraße Neustadt-Stadt",67433,Germany
"Flughafenstrasse 63",Freudenburg,54450,Germany
"Straße der Pariser Kommune 44","Köln Rodenkirchen",50996,Germany
"Heiligengeistbrücke 77",Gunzenhausen,91701,Germany
"Pohlstrasse 37",Ribbesbüttel,38551,Germany
"Hedemannstasse 32",Langenargen,88085,Germany
"Knesebeckstraße 91",Hamm,59075,Germany
"Fontenay 77",Pegnitz,91253,Germany
"Hermannstrasse 19","Worms Neuhausen",67549,Germany
"An der Schillingbrucke 31",Langenau,89129,Germany
"Boxhagener Str. 5","Hamburg Curslack",21037,Germany
"Jahnstrasse 61",Höslwang,83129,Germany
"Wallstrasse 71",Laubach,35321,Germany
"Lietzenburger Straße 90",Hankensbüttel,29386,Germany
"Alt-Moabit 41",Lehnin,14794,Germany
"Güntzelstrasse 88",Sinspelt,54675,Germany
"Neuer Jungfernstieg 76",Dingolfing,84125,Germany
"Meininger Strasse 81",Unterjeckenbach,67746,Germany
"Alter Wall 70",Karlstadt,97748,Germany
"Fugger Strasse 66","Koblenz Metternich",56072,Germany
"Motzstr. 12",Partenheim,55288,Germany
"Meinekestraße 21",Braunlage,38700,Germany
"Pasewalker Straße 98","Pforzheim Altgefäll",75181,Germany
"Heinrich Heine Platz 39",Bischofswerda,01873,Germany
"Ansbacher Strasse 44",Sellerich,54608,Germany
"Billwerder Neuer Deich 69",Fichtelberg,95686,Germany
"Hochstrasse 15",Risum-Lindholm,25918,Germany
"Michaelkirchstr. 89",Grebenstein,34393,Germany
"Ollenhauer Str. 49","Stuttgart Mitte",70188,Germany
"Potsdamer Platz 27",Dollnstein,91795,Germany
"Koepenicker Str. 2",Gerach,55743,Germany
"Heiligengeistbrücke 64",Wassertrüdingen,91714,Germany
"Invalidenstrasse 22",Vinningen,66957,Germany
"Straße der Pariser Kommune 25","Köln Lindenthal",50939,Germany
"Augsburger Straße 43",Castrop-Rauxel,44581,Germany
"Marseiller Strasse 70",Harburg,86655,Germany
"Spresstrasse 19","Bielefeld Heepen",33719,Germany
"Konstanzer Strasse 85",Ortenburg,94493,Germany
"Luebecker Strasse 80",Zeil,97472,Germany
"Invalidenstrasse 93","Forst an der Weinstraße",67147,Germany
"Schmarjestrasse 52",Amalienfelde,16766,Germany
"Joachimstaler Str. 56",Diethardt,56355,Germany
"Gotthardstrasse 17",Erfurt,99081,Germany
"Luetzowplatz 95",Schleid,54636,Germany
"Potsdamer Platz 45",Röthenbach,90549,Germany
"Ruschestrasse 90",Wismar,23958,Germany
"Meinekestraße 50",Ankum,49577,Germany
"Grosse Praesidenten Str. 18",Neuenstadt,74196,Germany
"Ellmenreichstrasse 38",Kulmbach,95304,Germany
"Hedemannstasse 57",Hohentengen,79801,Germany
"Kirchenallee 77",Osterhofen,94486,Germany
"Hollander Strasse 11",Ruppertsweiler,66957,Germany
"Mohrenstrasse 11",Aichhalden,78733,Germany
"Luckenwalder Strasse 10",Neuschoo,26487,Germany
"Joachimstaler Str. 10",Gemünden,97731,Germany
"Fischerinsel 38","Remscheid Innen",42859,Germany
"Kieler Strasse 44",Seebruck,83356,Germany
"Frankfurter Allee 80","Karlsruhe Oberreut",76189,Germany
"Stresemannstr. 27",Saarlouis,66719,Germany
"Gruenauer Strasse 24",Bliedersdorf,21640,Germany
"Eichendorffstr. 75","Konstanz Wollmatingen",78467,Germany
"Schmarjestrasse 24","Groß Köris",15746,Germany
"Rhinstrasse 54",München,80742,Germany
"Albrechtstrasse 76",Traunstein,83268,Germany
"Feldstrasse 25",Benneckenstein,38877,Germany
"Charlottenstrasse 88",Radeberg,01446,Germany
"Augsburger Straße 37",Altena,58762,Germany
"Grosse Praesidenten Str. 90",Otterberg,67697,Germany
"Hoheluftchaussee 41",Goldschau,06721,Germany
"Heinrich Heine Platz 84",Greußen,99716,Germany
"Lietzensee-Ufer 98",Lauchhammer,01969,Germany
"Feldstrasse 68",Hasselfelde,38899,Germany
"Rudower Strasse 75",Hersdorf,54597,Germany
"Lützowplatz 22",Korlingen,54317,Germany
"Knesebeckstraße 41",Finnentrop,57413,Germany
"Pasewalker Straße 75","Pforzheim Dillweißenstein",75180,Germany
"Joachimstaler Str. 44",Mengerschied,55490,Germany
"Knesebeckstrasse 31",Bruchertseifen,57539,Germany
"Schoenebergerstrasse 54",Bockau,08324,Germany
"Albrechtstrasse 82",Traunstein,83262,Germany
"Paul-Nevermann-Platz 69",Oberthulba,97721,Germany
"Motzstr. 5",Spiesheim,55288,Germany
"Büsingstrasse 83",Vaterstetten,85587,Germany
"Luckenwalder Strasse 73","Neustadt am Rübenberge",31535,Germany
"Mühlenstrasse 81",Veitshöchheim,97206,Germany
"Alsterkrugchaussee 34",Schwanstetten,90593,Germany
"Schaarsteinweg 78",Schwarzenfeld,92515,Germany
"Lützowplatz 42",Mannebach,56769,Germany
"Chausseestr. 73",Teterow,17161,Germany
"Motzstr. 70",Frei-Laubersheim,55546,Germany
"Anhalter Strasse 28",Stahlberg,67808,Germany
"Fasanenstrasse 38","Hamburg Marienthal",22041,Germany
"Hallesches Ufer 85",Oberriexingen,71739,Germany
"Schillerstrasse 55",Icking,82057,Germany
"Sonnenallee 14",Augsburg,86033,Germany
"Mollstrasse 5",Raunheim,65479,Germany
"Anhalter Strasse 92",Weitersweiler,67808,Germany
"Kirchenallee 81",Schöllnach,94508,Germany
"Hardenbergstraße 22",Hettenhausen,66919,Germany
"Park Str. 23","Köln Innenstadt",50670,Germany
"Landsberger Allee 59",München,80336,Germany
"Brandenburgische Straße 97","Berlin Mitte",10117,Germany
"Hardenbergstraße 34",Langenbach,66909,Germany
"Hans-Grade-Allee 38",Handewitt,24981,Germany
"Schönhauser Allee 42",Waldkirch,79183,Germany
"Lietzenburger Straße 62",Beesten,49832,Germany
"Adenauerallee 68",Altenhof,17209,Germany
"Oldesloer Strasse 77",Schmiedefeld,98709,Germany
"Rathausstrasse 97",Asbach-Bäumenheim,86661,Germany
"Jahnstrasse 8",Bruckberg,84077,Germany
"Spresstrasse 14","Bremerhaven Surheide",27574,Germany
"Alt-Moabit 30",Roßwein,04738,Germany
"Hardenbergstraße 34",Niedermohr,66879,Germany
"Brandenburgische Str 93",Hausbay,56291,Germany
"Park Str. 17","Düsseldorf Lierenfeld",40231,Germany
"Lützowplatz 10",Klausen,54524,Germany
"Prager Str 88",Tutzing,82324,Germany
"Schönhauser Allee 37",Blumberg,78176,Germany
"Rathausstrasse 14",Nürnberg,90027,Germany
"Hans-Grade-Allee 17",Mölln,23873,Germany
"Unter den Linden 18",Neubrandenburg,17003,Germany
"Ansbacher Strasse 82",Kommen,54472,Germany
"Landhausstraße 5",Neuenhagen,15363,Germany
"Marseiller Strasse 70",Bayersoien,82435,Germany
"Rankestraße 18",Pfaffenhofen,85262,Germany
"Brandenburgische Str. 66",Enzklösterle,75337,Germany
"Esplanade 32","Bad Abbach",93075,Germany
"Koepenicker Str. 4",Niederbachheim,56357,Germany
"Leopoldstraße 52","Berlin Charlottenburg",14055,Germany
"Buelowstrasse 88",Kaperich,56767,Germany
"Rankestraße 30",Burgheim,86664,Germany
"Marseiller Strasse 37",Kochel,82427,Germany
"Brandenburgische Strasse 6","Offenbach an der Queich",76877,Germany
"Eichendorffstr. 31","Bad Waldsee",88336,Germany
"Brandenburgische Straße 89","Berlin Neukölln",10967,Germany
"Messedamm 28",Dresden,01161,Germany
"Büsingstrasse 13",Oberding,85445,Germany
"Gruenauer Strasse 93",Dohren,21255,Germany
"Ziegelstr. 44",Vilshofen,94470,Germany
"Hoheluftchaussee 63",Zwenkau,04442,Germany
"Landhausstraße 87",Erkner,15531,Germany
"Meinekestraße 79",Dickel,49453,Germany
"Waldowstr. 82",Schenkenzell,77773,Germany
"Rathausstrasse 57",Nürnberg,90104,Germany
"Augsburger Strasse 91",Horperath,56766,Germany
"Eichendorffstr. 21",Egenhausen,72227,Germany
"Billwerder Neuer Deich 43",Hof,95003,Germany
"Kieler Strasse 30",Taufkirchen,82020,Germany
"Fasanenstrasse 23","Hamburg Marienthal",22041,Germany
"Borstelmannsweg 75",Geiselwind,96160,Germany
"Alsterkrugchaussee 33",Rain,86638,Germany
"Landhausstraße 6",Biesenthal,16357,Germany
"Mühlenstrasse 74",Bamberg,96013,Germany
"Kurfürstendamm 92",Rostock,18061,Germany
"Brandenburgische Str. 96",Flein,74223,Germany
"Hollander Strasse 73",Elbingen,56459,Germany
"Budapester Straße 80",Lichtenfels,96205,Germany
"Pasewalker Straße 6",Oppenweiler,71570,Germany
"Anhalter Strasse 10",Auerberg,06547,Germany
"Prenzlauer Allee 86",Markkleeberg,04410,Germany
"Prenzlauer Allee 58",Leipzig,04231,Germany
"Rudower Chaussee 27","Bad Kissingen",97667,Germany
"Flotowstr. 6",Göhren,18582,Germany
"Bayreuther Strasse 44","Ulm Mitte",89075,Germany
"Landhausstraße 4",Hallenberg,59969,Germany
"Esplanade 97",Frankenwinheim,97447,Germany
"Heinrich Heine Platz 88",Leutersdorf,02794,Germany
"Kantstrasse 27",Nürnberg,90233,Germany
"Boxhagener Str. 15","Hamburg Eimsbüttel",20144,Germany
"Büsingstrasse 95",Jetzendorf,85305,Germany
"Park Str. 32","Düsseldorf Pempelfort",40211,Germany
"Kantstraße 55",Mühlau,09241,Germany
"Lietzenburger Straße 1",Clenze,29459,Germany
"Rankestraße 2",Reichertshofen,85081,Germany
"Waldowstr. 18",Weikersheim,97990,Germany
"Schmarjestrasse 41",Fresdorf,14552,Germany
"Holstenwall 35",Falkenstein,08223,Germany
"Los-Angeles-Platz 69",Braunschweig,38124,Germany
"Paul-Nevermann-Platz 55",Oberthulba,97721,Germany
"Rankestraße 57",Hepberg,85120,Germany
"Michaelkirchstr. 49",Wabern,34590,Germany
"Mollstrasse 98",Mühltal,64367,Germany
"Amsinckstrasse 17",Lauta,02989,Germany
"Brandenburgische Straße 93","Berlin Hessenwinkel",12589,Germany
"Eichendorffstr. 75","Konstanz Insel Mainau",78465,Germany
"Guentzelstrasse 45",Ludwigsau,36251,Germany
"An der Schillingbrucke 90",Hermaringen,89568,Germany
"Schaarsteinweg 71",Oberschneiding,94363,Germany
"Rudower Strasse 21",Malberg,57629,Germany
"Jahnstrasse 53",Bruckberg,84079,Germany
"Bissingzeile 21",Armstorf,21769,Germany
"Stresemannstr. 48","St Wendel",66594,Germany
"Fischerinsel 34","Viersen Bockert",41748,Germany
"Guentzelstrasse 11",Schutz,54570,Germany
"Genterstrasse 81",Kiel,24027,Germany
"Brandenburgische Str 81",Hundsbach,55621,Germany
"Ansbacher Strasse 12",Blankenrath,56865,Germany
"Joachimstaler Str. 78",Endlichhofen,56355,Germany
"Lietzenburger Strasse 49",Gummersbach,51643,Germany
"Genslerstraße 77","Berlin Schöneberg",10825,Germany
"Fontenay 49",Helmbrechts,95233,Germany
"Scharnweberstrasse 13",Karlstein,63789,Germany
"Kastanienallee 33",Christinenthal,25593,Germany
"Bayreuther Strasse 57",Frankfurt,15232,Germany
"Budapester Strasse 8",Wankendorf,24599,Germany
"Augsburger Strasse 87",Rodder,53520,Germany
"Rathausstrasse 85",Nürnberg,90006,Germany
"Schönwalder Allee 86",Rendsburg,24758,Germany
"Knesebeckstrasse 15",Oberdreis,57639,Germany
"Lützowplatz 96",Temmels,54441,Germany
"An Der Urania 17",Wesselburen,25762,Germany
"Flotowstr. 34",Bernburg,06406,Germany
"Guentzelstrasse 59",Deudesfeld,54570,Germany
"Kurfürstendamm 88",Allershagen,18069,Germany
"Am Borsigturm 71","Velbert Birth",42549,Germany
"Park Str. 56","Düsseldorf Unterbilk",40219,Germany
"Meininger Strasse 26",Allenbach,55758,Germany
"Lietzenburger Strasse 56","Bergisch Gladbach Asselborn",51429,Germany
"Leopoldstraße 89","Berlin Biesdorf",12683,Germany
"Langenhorner Chaussee 32",Burghausen,84483,Germany
"Lützowplatz 95",Sarmersbach,54552,Germany
"Scharnweberstrasse 59","Mannheim Industriehafen",68169,Germany
"Ellmenreichstrasse 11",Hollfeld,96140,Germany
"Friedrichstrasse 49","Düsseldorf Golzheim",40476,Germany
"Eichendorffstr. 67",Bisingen,72406,Germany
"Gotzkowskystrasse 56",Bremm,56814,Germany
"Kastanienallee 72","St Peter-Ording",25823,Germany
"An der Schillingbrucke 65",Lauchheim,73466,Germany
"Alt Reinickendorf 41",Sonthofen,87520,Germany
"Rathausstrasse 56",Nürnberg,90209,Germany
"Guentzelstrasse 34",Eckelsheim,55599,Germany
"Kantstraße 31",Auerbach,08209,Germany
"Invalidenstrasse 93",Lindenberg,88153,Germany
"Alt Reinickendorf 81",Laugna,86502,Germany
"Lange Strasse 64",München,81809,Germany
"Spresstrasse 24",Flensburg,24943,Germany
"Augsburger Strasse 43",Neunkirchen,91231,Germany
"Lietzenburger Straße 62",Brome,38465,Germany
"Schönwalder Allee 28",Rendsburg,24752,Germany
"Augsburger Straße 98",Castrop-Rauxel,44579,Germany
"Esplanade 59",Deuerling,93180,Germany
"Boxhagener Str. 47","Hamburg Fuhlsbüttel",22453,Germany
"Prager Str 87",Fürstenfeldbruck,82256,Germany
"Messedamm 74",Dresden,01194,Germany
"Luckenwalder Strasse 74",Surwold,26903,Germany
"Fasanenstrasse 93","Hamburg Sankt Pauli",22769,Germany
"Ansbacher Strasse 29",Hahn,56850,Germany
"Hallesches Ufer 7",Aidlingen,71134,Germany
"Waßmannsdorfer Chaussee 49","Hamburg Billstedt",22119,Germany
"Ziegelstr. 70",Hohenau,94545,Germany
"Waldowstr. 93","Bad Wiessee",83707,Germany
"Ziegelstr. 17",Dietersburg,84378,Germany
"Rohrdamm 68","Bad Salzuflen Schötmar",32105,Germany
"Borstelmannsweg 18",Schwarzenbach,92720,Germany
"Rudower Chaussee 83",Lübeck,23502,Germany
"Mollstrasse 74","Jugenheim in Rheinhessen",55270,Germany
"Augsburger Strasse 74",Neunkirchen,56479,Germany
"Prenzlauer Allee 48",Leipzig,04303,Germany
"Konstanzer Strasse 11",Ortenberg,77799,Germany
"Knesebeckstrasse 28",Drees,53520,Germany
"Boxhagener Str. 57","Hamburg Bramfeld",22393,Germany
"Reeperbahn 74",Kirchdorf,94261,Germany
"Esplanade 11",Wipfeld,97537,Germany
"Messedamm 13",Dresden,01157,Germany
"Knesebeckstrasse 80",Stebach,56276,Germany
"Sömmeringstr. 80",Kraichtal,76703,Germany
"Guentzelstrasse 22",Schutz,54570,Germany
"Augsburger Straße 79",Herdecke,58313,Germany
"Hardenbergstraße 57",Knopp-Labach,66917,Germany
"Fasanenstrasse 82","Hamburg Ohlsdorf",22335,Germany
"Augsburger Straße 19",Herdecke,58313,Germany
"Paderborner Strasse 57",Ehekirchen,86676,Germany
"Konstanzer Strasse 7",Neu-Isenburg,63263,Germany
"Charlottenstrasse 13",Dresden,01237,Germany
"Ansbacher Strasse 63",Krummenau,55483,Germany
"Bissingzeile 28",Butjadingen,26969,Germany
"Grolmanstraße 47","Bremen Hulsberg",28205,Germany
"Marseiller Strasse 90",Deiningen,86738,Germany
"Bayreuther Strasse 83","Reutlingen Efeu",72766,Germany
"Pasewalker Straße 12","Pforzheim Dillweißenstein",75180,Germany
"Genterstrasse 48",Kiel,24031,Germany
"Hochstrasse 95",Hörup,24980,Germany
"Fischerinsel 63",Bergheim,50129,Germany
"Hedemannstasse 86","Lörrach Kernstadt",79540,Germany
"Rudolstaedter Strasse 59",Haibach,63803,Germany
"Brandenburgische Strasse 50",Rittersheim,67294,Germany
"Feldstrasse 75",Eichenbarleben,39167,Germany
"Augsburger Strasse 48",Kausen,57520,Germany
"Pappelallee 92",Borstendorf,09579,Germany
"Ufnau Strasse 38",Pfronten,87459,Germany
"Chausseestr. 10",Aumühle,21518,Germany
"Stresemannstr. 54",Rehlingen-Siersburg,66780,Germany
"Landsberger Allee 23",München,80100,Germany
"Buelowstrasse 6",Uersfeld,56767,Germany
"An der Alster 74",Salzwedel,29401,Germany
"Rathausstrasse 19",Nürnberg,90115,Germany
"Konstanzer Strasse 98",Brombachtal,64753,Germany
"Boxhagener Str. 30","Hamburg Eimsbüttel",20257,Germany
"Schönwalder Allee 1",Dänischenhagen,24227,Germany
"Alt-Moabit 89",Blankenfelde,15824,Germany
"Prenzlauer Allee 30",Leipzig,04321,Germany
"Invalidenstrasse 6",Flemlingen,76835,Germany
"Ollenhauer Str. 91","Stuttgart Neuwirtshaus",70439,Germany
"Bissingzeile 68",Helgoland,27486,Germany
"Rohrdamm 39","Herford Herringhausen",32051,Germany
"Ollenhauer Str. 66","Stuttgart Mitte",70174,Germany
"Am Borsigturm 46","Ratingen Ost",40882,Germany
"Straße der Pariser Kommune 52",Dortmund,44141,Germany
"Alt Reinickendorf 20",Unterthingau,87646,Germany
"Alter Wall 31",Kürnach,97273,Germany
"Chausseestr. 78",Altentreptow,17087,Germany
"Hermannstrasse 36","Heidelberg Südstadt",69126,Germany
"Bissingzeile 71",Dägeling,25578,Germany
"Charlottenstrasse 29",Feldschlößchen,01454,Germany
"Rudower Strasse 24",Lützkampen,54617,Germany
"Sömmeringstr. 14","Bad Schönborn",76669,Germany
"Frankfurter Allee 70",Neu-Ulm,89210,Germany
"Pasewalker Straße 82","Pforzheim Buchenfeld",75181,Germany
"Ziegelstr. 25",Freyung,94074,Germany
"Fischerinsel 97","Viersen Bistard",41751,Germany
"Kantstrasse 29",Schwaig,90571,Germany
"Gotzkowskystrasse 39","Berod bei Hachenburg",57614,Germany
"Hoheluftchaussee 8",Kieritzsch,04575,Germany
"Buelowstrasse 37",Hirten,56729,Germany
"Spresstrasse 53","Bremerhaven Weddewarden",27580,Germany
"Prager Str 38",Adelshofen,82276,Germany
"Sömmeringstr. 87","Pforzheim Wilferdinger Höhe",75179,Germany
"Paul-Nevermann-Platz 26","Bad Neustadt",97606,Germany
"Lietzenburger Strasse 73",Alfter,53347,Germany
"Messedamm 24",Halle,06043,Germany
"Brandenburgische Str 94",Nußbaum,55569,Germany
"Ollenhauer Str. 59","Stuttgart Uhlbach",70327,Germany
"Schönwalder Allee 30",Bovenau,24796,Germany
"Oldesloer Strasse 41",Hilbersdorf,09627,Germany
"Billwerder Neuer Deich 46",Fichtelberg,95686,Germany
"Rathausstrasse 57",Nürnberg,90208,Germany
"Billwerder Neuer Deich 6",Hof,95006,Germany
"Brandenburgische Straße 21","Berlin Neukölln",12057,Germany
"Luebeckertordamm 26",Hilpoltstein,91155,Germany
"Kurfürstenstraße 63",Birenbach,73102,Germany
"Scharnweberstrasse 55","Mannheim Neckarau",68199,Germany
"Invalidenstrasse 12",Gommersheim,67377,Germany
"Heiligengeistbrücke 73",Windelsbach,91635,Germany
"Kastanienallee 2",Rechtsupweg,26529,Germany
"Gotzkowskystraße 49",Kranenburg,47559,Germany
"Kurfürstenstraße 89","Waiblingen Neustadt",71336,Germany
"Hans-Grade-Allee 58",Wahlstedt,23806,Germany
"An der Alster 74",Kalbe,39621,Germany
"Schillerstrasse 34",Egling,82542,Germany
"Ansbacher Strasse 23",Moritzheim,56865,Germany
"Guentzelstrasse 13",Wolfsheim,55578,Germany
"Kurfürstendamm 78",Rostock,18132,Germany
"Pasewalker Straße 50",Gaggenau,76571,Germany
"Hollander Strasse 56",Marburg,35037,Germany
"Hallesches Ufer 1",Unterensingen,72669,Germany
"Gotzkowskystrasse 37",Isert,57612,Germany
"Friedrichstrasse 92","Düsseldorf Golzheim",40468,Germany
"Fischerinsel 79","Mönchengladbach Pesch",41065,Germany
"Augsburger Strasse 11",Dümpelfeld,53520,Germany
"Kantstrasse 54",Nürnberg,90252,Germany
"Landsberger Allee 96",München,80098,Germany
"Reeperbahn 59","Bartelshagen II",18314,Germany
"Rosenstrasse 85",München,81501,Germany
"Rudower Chaussee 5",Ansbach,91504,Germany
"Spresstrasse 60",Heide,25733,Germany
"Rudolstaedter Strasse 31",Frammersbach,97830,Germany
"Inge Beisheim Platz 74",Elmshorn,25312,Germany
"Flotowstr. 85",Hettstedt,06321,Germany
"Motzstr. 46",Geisenheim,65366,Germany
"Landsberger Allee 70",München,80051,Germany
"Schillerstrasse 23",Schondorf,86938,Germany
"Feldstrasse 20",Schierke,38879,Germany
"Luebecker Strasse 65",Zeil,97470,Germany
"Billwerder Neuer Deich 24",Naila,95118,Germany
"Grolmanstraße 56","Bremen Ostertor",28203,Germany
"Guentzelstrasse 81",Freiensteinau,36399,Germany
"Invalidenstrasse 39","Bad Dürrheim",78073,Germany
"Flotowstr. 89",Naumburg,06607,Germany
"Hans-Grade-Allee 51",Schleswig,24823,Germany
"Pohlstrasse 78",Schladen,38315,Germany
"Jahnstrasse 52",Prien,83205,Germany
"Paderborner Strasse 95",Pfaffenhausen,87772,Germany
"Rudower Strasse 91",Uppershausen,54673,Germany
"Hochstrasse 52",Böel,24401,Germany
"Waßmannsdorfer Chaussee 26","Berlin Wilmersdorf",14197,Germany
"Gotthardstrasse 49",Chemnitz,09027,Germany
"Lietzenburger Straße 66","Neu Darchau",29490,Germany
"An Der Urania 75",Kellinghusen,25542,Germany
"Los-Angeles-Platz 59",Norderstedt,22828,Germany
"Augsburger Strasse 96",Gefell,54552,Germany
"Prenzlauer Allee 9",Leipzig,04303,Germany
"Oldesloer Strasse 1",Oberhof,98556,Germany
"Konstanzer Strasse 18",Gedern,63688,Germany
"Budapester Straße 7","Simmern/ Hunsrück",55469,Germany
"Leipziger Straße 93",Obernfeld,37434,Germany
"Augsburger Straße 3",Schwerte,58239,Germany
"Kantstrasse 64",Nürnberg,90249,Germany
"Leipziger Straße 79",Edertal,34549,Germany
"Fasanenstrasse 37","Hamburg Sankt Pauli",20355,Germany
"Schillerstrasse 39",Bruckmaier,82515,Germany
"Pappelallee 57",Geisa,36416,Germany
"Gotzkowskystrasse 84",Lütz,56290,Germany
"Guentzelstrasse 54",Hüffelsheim,55595,Germany
"Los-Angeles-Platz 34","Hamburg Sülldorf",22589,Germany
"Fischerinsel 32","Viersen Bockert",41747,Germany
"Wallstrasse 64",Düngenheim,56761,Germany
"Prenzlauer Allee 69",Leipzig,04337,Germany
